full_address,lon,lat
"2f1, 1a Lee Crescent, Portobello West, Edinburgh, EH15 1LW",-3.1145551,55.9523469
"2f1, 53 Ratcliffe Terrace, Newington, Edinburgh, EH9 1SU",-3.1780654,55.933814
"2f2, 39 Marchmont Crescent, Marchmont, Edinburgh, EH9 1HF",-3.1934601,55.9373483
"3 Ratho Park Steading, Ratho Park Road, Ratho, Newbridge, EH28 8TF",-3.3747833,55.9218467
"32 Bellevue Street, Broughton, Edinburgh, EH7 4BY",-3.1902124,55.9620758
"32a Duddingston Park, Magdalene, Edinburgh, EH15 1JU",-3.1172618,55.944792
"39 Logie Green Road, Warriston, Edinburgh, EH7 4EY",-3.195854,55.964281
"3f1, 13 Bank Street, Old Town, Edinburgh, EH1 2LN",-3.1930133,55.9499114
"3f2, 16 Johnston Terrace, Old Town, Edinburgh, EH1 2PR",-3.1961352,55.9484107
"3f2, 2 Geddes' Entry, Old Town, Edinburgh, EH1 1PE",-3.1891177,55.9499586
"3f2, 5 Spittal Street, Old Town, Edinburgh, EH3 9DY",-3.2036382,55.9459759
"3f4, 144 Gorgie Road, Gorgie, Edinburgh, EH11 2NS",-3.2315316,55.938072
"4 Broughton Street Lane, Broughton, Edinburgh, EH1 3LY",-3.1865544,55.9575335
"47 Brunstane Road South, Brunstane, Edinburgh, EH15 2NQ",-3.101602,55.946012
"48 Boswall Terrace, Boswall, Edinburgh, EH5 2EF",-3.2224447,55.9738608
"4b North East Circus Place, Stockbridge, Edinburgh, EH3 6SP",-3.2034846,55.9576072
"5 Douglas Gardens Mews, New Town, Edinburgh, EH4 3BZ",-3.2193412,55.9509879
"6 Brunton Place, Broughton, Edinburgh, EH7 5EG",-3.1746728,55.957843
"73a Montgomery Street, Hillside, Edinburgh, EH7 5HZ",-3.1794881,55.9594883
"75 Brunswick Street, Hillside, Edinburgh, EH7 5HS",-3.1804221,55.9602512
"76 Comely Bank Avenue, Stockbridge, Edinburgh, EH4 1HE",-3.2175012,55.9575619
"8 Learmonth Grove, Stockbridge, Edinburgh, EH4 1BP",-3.2199214,55.9572648
"8 Orwell Terrace, Dalry, Edinburgh, EH11 2DZ",-3.2205059,55.9428216
"90 Clermiston Road, Corstorphine, Edinburgh, EH12 6UP",-3.2792005,55.9492847
"Bf1, 17 Leopold Place, Hillside, Edinburgh, EH7 5LB",-3.1814605,55.9579694
"Flat 1, 101b St Stephen Street, Stockbridge, Edinburgh, EH3 5AB",-3.2040728,55.9586341
"Flat 1, 13b Dundas Street, New Town, Edinburgh, EH3 6QG",-3.198637,55.956522
"Flat 1, 18 Madeira Street, Newhaven, Edinburgh, EH6 4AL",-3.1813993,55.9753188
"Flat 1, 19 Caledonian Crescent, Dalry, Edinburgh, EH11 2AL",-3.2172443,55.9426846
"Flat 1, 34 Parkside Terrace, St Leonards, Edinburgh, EH16 5XP",-3.1748073,55.942155
"Flat 14, 18 Simpson Loan, Southside, Edinburgh, EH3 9GB",-3.193616,55.9433959
"Flat 16, 2 Bothwell House, Leith, Edinburgh, EH7 5YL",-3.1706974,55.9602782
"Flat 2, 127 Hutchison Road, Slateford, Edinburgh, EH14 1PG",-3.2420416,55.9320114
"Flat 2, 215 Causewayside, Sciennes, Edinburgh, EH9 1PH",-3.1793253,55.9351712
"Flat 2, 4 Blandfield, Broughton, Edinburgh, EH7 4QJ",-3.1877446,55.9666307
"Flat 2, 61 Northumberland Street, New Town, Edinburgh, EH3 6JQ",-3.2011563,55.9566
"Flat 20, 128 Mcdonald Road, Broughton, Edinburgh, EH7 4QU",-3.1860064,55.9642525
"Flat 3, 126 High Street, Old Town, Edinburgh, EH1 1QS",-3.1883295,55.9499271
"Flat 3, 2 Edmonstone's Close, Old Town, Edinburgh, EH1 2HB",-3.1940317,55.9480451
"Flat 3, 49 Belford Road, New Town, Edinburgh, EH4 3BR",-3.2189105,55.9512559
"Flat 4, 1 Waverley Park Terrace, Abbeyhill, Edinburgh, EH8 8EP",-3.1666952,55.954542000000004
"Flat 5, 11 East Suffolk Park, Mayfield, Edinburgh, EH16 5PN",-3.165406,55.9283517
"Flat 5, 14 Tolbooth Wynd, North Leith, Edinburgh, EH6 6DW",-3.1712951,55.9744392
"Flat 5, 3 Gentle's Entry, Old Town, Edinburgh, EH8 8PD",-3.1776862,55.9505559
"Flat 6, 126 High Street, Old Town, Edinburgh, EH1 1QS",-3.1883295,55.9499271
"Flat 9, 5 Lochend Park View, Edinburgh, EH7 5FB",-3.1629749,55.9601007
"10 Campbell's Close, Old Town, Edinburgh, EH8 8JJ",-3.1775403,55.9524533
"10 Kilmaurs Terrace, Prestonfield, Edinburgh, EH16 5DR",-3.1663956,55.9342463
"10a Royal Terrace, Calton Hill, Edinburgh, EH7 5AB",-3.1797203,55.9568107
"11 Broughton Place, Broughton, Edinburgh, EH1 3RL",-3.1889089999999998,55.9584892
"15 Duddingston Crescent, Magdalene, Edinburgh, EH15 3AT",-3.1122434,55.943834
"16 Calton Hill, Edinburgh, EH1 3BJ",-3.1859339,55.9544098
"18 Grindlay Street, Old Town, Edinburgh, EH3 9AS",-3.2042078,55.946624
"1a Cambridge Street, Old Town, Edinburgh, EH1 2DY",-3.2048488,55.9480726
"2 Royal Circus, Stockbridge, Edinburgh, EH3 6SR",-3.2038062,55.9574929
"2 Saxe-Coburg Place, Stockbridge, Edinburgh, EH3 5BR",-3.2084004,55.9601745
"22 Bridge Road, Colinton, Edinburgh, EH13 0LQ",-3.2564373,55.9074398
"24 Palmerston Place, New Town, Edinburgh, EH12 5AL",-3.2165849,55.94787
"28b Eglinton Crescent, New Town, Edinburgh, EH12 5BY",-3.2223637,55.9477254
"2f, 2 Warden's Close, Old Town, Edinburgh, EH1 2HJ",-3.1939107,55.9475554
"2f1, 15 Meadowbank Terrace, Abbeyhill, Edinburgh, EH8 7AS",-3.1566351,55.9549529
"2f1, 45 Lauderdale Street, Edinburgh, EH9 1DE",-3.1987548,55.9365654
"2f1, 5 Albert Street, Leith, Edinburgh, EH7 5HL",-3.1783618,55.9625123
"2f2, 26 Craighall Crescent, Trinity, Edinburgh, EH6 4RZ",-3.1989211,55.976672
"2f2, 9 Raeburn Place, Stockbridge, Edinburgh, EH4 1HU",-3.2105445,55.9588329
"2f4, 3 Albert Street, Leith, Edinburgh, EH7 5HL",-3.1786018,55.962518
"3 Cobden Crescent, Newington, Edinburgh, EH9 2BG",-3.1711828,55.9331068
"3 Sunbury Mews, New Town, Edinburgh, EH4 3BX",-3.2204437,55.9517381
"32 Greenside Row, Greenside, Edinburgh, EH1 3AJ",-3.1842589,55.9565452
"32a Haddington Place, Broughton, Edinburgh, EH7 4AG",-3.1821329,55.9605517
"37 Granton Mill Park, Pilton, Edinburgh, EH4 4UU",-3.2504949,55.9745261
"39 Woodhall Avenue, Juniper Green, EH14 5BU",-3.2830604,55.9051974
"3f, 56 Hanover Street, New Town, Edinburgh, EH2 2DX",-3.1973667,55.9532575
"3f4, 21 Torphichen Place, West End, Edinburgh, EH3 8DY",-3.214228,55.9463338
"4 Grierson Gardens, Boswall, Edinburgh, EH5 2AS",-3.2173444,55.9766747
"5 North Meggetland, Slateford, Edinburgh, EH14 1XG",-3.2321931,55.9278815
"6 Dovecot Road, Broomhall, Edinburgh, EH12 7LE",-3.2822635,55.9389119
"7 Pitlochry Place, Abbeyhill, Edinburgh, EH7 5SS",-3.1674222,55.9582193
"77 Mayfield Road, Mayfield, Edinburgh, EH9 3AA",-3.1755412,55.9298457
"8 Fraser Crescent, Boswall, Edinburgh, EH5 2AN",-3.21691,55.9744312
"90 Warrender Park Road, Marchmont, Edinburgh, EH9 1ET",-3.1969933,55.9382449
"Flat 10, 127 Lothian Road, West End, Edinburgh, EH3 9AD",-3.2051823,55.9456278
"Flat 11, 6 Flaxmill Place, Bonnington, Edinburgh, EH6 5QU",-3.1861066,55.969569
"Flat 15, 1 Haig Lane, Bonnington, Edinburgh, EH6 5GA",-3.1847722,55.970802
"Flat 2, 112b West Bow, Old Town, Edinburgh, EH1 2HH",-3.1940236,55.9480201
"Flat 2, 126 High Street, Old Town, Edinburgh, EH1 1QS",-3.1883295,55.9499271
"Flat 2, 1b Grassmarket, Old Town, Edinburgh, EH1 2HY",-3.1981444,55.9471251
"Flat 2, 5 Powderhall Brae, Warriston, Edinburgh, EH7 4GE",-3.1944678,55.9672913
"Flat 2, 6 King's Stables Road, Old Town, Edinburgh, EH1 2JY",-3.1988575,55.947218
"Flat 3, 29 Sunbury Place, New Town, Edinburgh, EH4 3BY",-3.2208718,55.9518298
"Flat 3, 7 Saunders Street, Stockbridge, Edinburgh, EH3 6TU",-3.2094017,55.9571044
"Flat 3, 8 High Riggs, Tollcross, Edinburgh, EH3 9BX",-3.2021017,55.945617
"Flat 4, 20 Old Tolbooth Wynd, Old Town, Edinburgh, EH8 8EQ",-3.1810831999999998,55.9522073
"Gf, 16 Albany Street, Broughton, Edinburgh, EH1 3QB",-3.1923734,55.9571253
"Pf2, 15 Dean Bank Lane, Stockbridge, Edinburgh, EH3 5BS",-3.2081091,55.9592624
"Pf2, 18 Edina Place, Leith, Edinburgh, EH7 5RP",-3.1702379,55.959278
"10a Union Street, Broughton, Edinburgh, EH1 3LU",-3.1859321,55.9577676
"10b Merchiston Avenue, Merchiston, Edinburgh, EH10 4NY",-3.2139116,55.9356211
"11 Oxford Street, Newington, Edinburgh, EH8 9PH",-3.1772739,55.9398284
"12b York Place, New Town, Edinburgh, EH1 3EP",-3.1920112,55.9561316
"13 East Werberside Place, Craigleith, Edinburgh, EH4 1SB",-3.2282862,55.9675377
"15 Mayfield Terrace, Newington, Edinburgh, EH9 1RY",-3.1709019,55.9352661
"16a York Place, New Town, Edinburgh, EH1 3EP",-3.1916936,55.956184
"1f1, 15 Bellevue Crescent, Broughton, Edinburgh, EH3 6NE",-3.1937565,55.9604938
"1f1, 2 Dickson Street, Leith, Edinburgh, EH6 8RL",-3.1723839,55.9626359
"1f1, 7 London Street, Broughton, Edinburgh, EH3 6LZ",-3.1930124,55.9587776
"1f1, 7 West Montgomery Place, Hillside, Edinburgh, EH7 5HA",-3.1784973,55.9599277
"1f1, 74 Thistle Street, New Town, Edinburgh, EH2 1EN",-3.2002962,55.9537517
"1f2, 5 Comiston Place, Morningside, Edinburgh, EH10 6AF",-3.2098914,55.9235563
"1f2, 76 Grassmarket, Old Town, Edinburgh, EH1 2JR",-3.1952813,55.9478125
"21 Carnegie Court, St Leonards, Edinburgh, EH8 9SN",-3.1801532,55.9443899
"2f1, 33 Sciennes Road, Sciennes, Edinburgh, EH9 1NT",-3.1842751,55.9379057
"2f1, 50 King's Road, Portobello West, Edinburgh, EH15 1DX",-3.11921,55.9579924
"2f1, 6 Elm Row, Broughton, Edinburgh, EH7 4AA",-3.1837581,55.9583345
"2f2, 1 Marchmont Road, Marchmont, Edinburgh, EH9 1HY",-3.1949094,55.9394266
"2f3, 2 Rossie Place, Abbeyhill, Edinburgh, EH7 5SG",-3.169314,55.9587441
"2f3, 76 Marchmont Crescent, Marchmont, Edinburgh, EH9 1HD",-3.1935332,55.9367012
"3 Roseburn Gardens, Roseburn, Edinburgh, EH12 5NJ",-3.2356624,55.9455961
"30 Abbeyhill Crescent, Abbeyhill, Edinburgh, EH8 8DZ",-3.1753197,55.9534551
"302 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"32 Craigmillar Park, Mayfield, Edinburgh, EH16 5PS",-3.1692303,55.9284551
"38 North Castle Street, New Town, Edinburgh, EH2 3BN",-3.2039778,55.9528553
"3f1, 11 Brandon Street, Broughton, Edinburgh, EH3 5DX",-3.201274,55.9615037
"3f2, 17 Bryson Road, Polwarth, Edinburgh, EH11 1ED",-3.2206829,55.938885
"3f2, 199 Fountainbridge, Tollcross, Edinburgh, EH3 9RU",-3.2124077,55.9423854
"425 Queensferry Road, Ravelston, Edinburgh, EH4 7NB",-3.285393,55.9614913
"47 Stenhouse Place West, Stenhouse, Edinburgh, EH11 3LB",-3.2613545999999998,55.9318565
"6 Almond Bank Cottages, Cramond, Edinburgh, EH4 6PJ",-3.3017802,55.9750654
"8 Hill Street, New Town, Edinburgh, EH2 3JZ",-3.2019356,55.9534668
"82 Sighthill Drive, Sighthill, Edinburgh, EH11 4QF",-3.2847421,55.9187556
"8a Alva Street, New Town, Edinburgh, EH2 4QG",-3.2102082,55.9506056
"Flat 1a, 1 World's End Close, Old Town, Edinburgh, EH1 1TD",-3.1844445,55.950408
"Flat 1b, 1 World's End Close, Old Town, Edinburgh, EH1 1TD",-3.1844445,55.950408
"Flat 2, 19b Brunswick Road, Hillside, Edinburgh, EH7 5FN",-3.1779872,55.9602328
"Flat 2, 5 Western Harbour Way, Newhaven, Edinburgh, EH6 6LP",-3.1924866,55.9853495
"Flat 26, 7 Western Harbour View, Newhaven, Edinburgh, EH6 6PF",-3.1883488,55.9870426
"Flat 4, 19 Boat Green, Warriston, Edinburgh, EH3 5LW",-3.1979256,55.9631679
"Flat 4, 5 Western Harbour View, Newhaven, Edinburgh, EH6 6PF",-3.1880922,55.9868175
"Flat 6, 26 Piersfield Grove, Mountcastle, Edinburgh, EH8 7BY",-3.1423674,55.9558326
"Flat 7, 234 Canongate, Old Town, Edinburgh, EH8 8AB",-3.182458,55.9507197
"Gf, 33 St Bernard's Crescent, Stockbridge, Edinburgh, EH4 1NR",-3.2135315,55.9575339
"Pf1, 3 St Clair Avenue, Leith, Edinburgh, EH6 8JS",-3.1696275,55.9656755
"Pf1, 4 Richmond Place, Newington, Edinburgh, EH8 9SS",-3.1829505,55.9461654
"12 St Leonard's Bank, St Leonards, Edinburgh, EH8 9SQ",-3.1764925,55.9428678
"13 Cathcart Place, Dalry, Edinburgh, EH11 2HD",-3.2228702,55.9425476
"150 Brunton Gardens, Hillside, Edinburgh, EH7 5ET",-3.175289,55.959068
"20 Saughton Crescent, Saughtonhall, Edinburgh, EH12 5SH",-3.2524271000000002,55.9440776
"27 Alva Place, Abbeyhill, Edinburgh, EH7 5AX",-3.169846,55.958475
"2f, 22 Calton Hill, Edinburgh, EH1 3BJ",-3.1857952,55.9543992
"2f2, 4 Northumberland Place, New Town, Edinburgh, EH3 6LQ",-3.1958775,55.9573186
"41 Netherby Road, Trinity, Edinburgh, EH5 3LP",-3.2117863,55.9771132
"Bonny Views, 5 Stoneycroft Road, Queensferry, South Queensferry, EH30 9HX",-3.3947761,55.9889722
"Flat 11, 153 West Port, Old Town, Edinburgh, EH3 9DP",-3.201722,55.9459582
"Flat 11, 6 Hawkhill Close, Leith, Edinburgh, EH7 6FE",-3.1628499,55.9625421
"Flat 20, 1 Portland Gardens, Newhaven, Edinburgh, EH6 6NA",-3.1810781,55.9795505
"Flat 4, 42 Shore, North Leith, Edinburgh, EH6 6QU",-3.1695945,55.9758168
"Flat 4, 81 Grove Street, Fountainbridge, Edinburgh, EH3 8AB",-3.2117448,55.9443172
"Flat 5, 8 Dewar Place, West End, Edinburgh, EH3 8ED",-3.211338,55.9463443
"Flat 6, 1 New Assembly Close, Old Town, Edinburgh, EH1 1QQ",-3.1887222,55.9500105
"1 Eastfield, Joppa, Edinburgh, EH15 2PW",-3.080118,55.946734
"1f3, 14 Meadowbank Crescent, Willowbrae, Edinburgh, EH8 7AQ",-3.1543662,55.9545877
"27 Carlyle Place, Abbeyhill, Edinburgh, EH7 5RY",-3.1678823,55.9582928
"29b Blair Street, Old Town, Edinburgh, EH1 1QR",-3.1875976,55.9489789
"2f1, 7 Alvanley Terrace, Bruntsfield, Edinburgh, EH9 1DU",-3.2031036999999998,55.9377322
"2f2, 24 Dundonald Street, New Town, Edinburgh, EH3 6RY",-3.1967813,55.9594806
"2f2, 418 Morningside Road, Morningside, Edinburgh, EH10 5HY",-3.2095606,55.925469
"2f3, 14 Edina Place, Leith, Edinburgh, EH7 5RP",-3.1707517,55.9593255
"30a Dublin Street, New Town, Edinburgh, EH3 6NN",-3.1938336,55.9570894
"3f1, 199 Fountainbridge, Tollcross, Edinburgh, EH3 9RU",-3.2124077,55.9423854
"4a Dewar Place Lane, West End, Edinburgh, EH3 8EF",-3.2133928,55.9465546
"9 Argyle Place, Marchmont, Edinburgh, EH9 1JL",-3.191294,55.9387541
"Bf, 18 Torphichen Street, West End, Edinburgh, EH3 8JB",-3.2136951,55.9469042
"Flat 1, 4 Dewar Place Lane, West End, Edinburgh, EH3 8EF",-3.2133928,55.9465546
"Flat 11, 85 East London Street, Broughton, Edinburgh, EH7 4BQ",-3.1862795999999998,55.960067
"Flat 2, 3 Merchant Street, Edinburgh, EH1 2QD",-3.1921725,55.9476138
"Flat 2, 4 Dewar Place Lane, West End, Edinburgh, EH3 8EF",-3.2133928,55.9465546
"Flat 3, 4 Dewar Place Lane, West End, Edinburgh, EH3 8EF",-3.2133928,55.9465546
"Flat 5, 6 North Hillhousefield, Newhaven, Edinburgh, EH6 4HU",-3.1850002,55.9779199
"Flat 6, 1 Dunbar's Close, Old Town, Edinburgh, EH8 8BW",-3.178777,55.9516783
"Flat 8, 4 Oxgangs Avenue, Firrhill, Edinburgh, EH13 9JA",-3.2258716,55.9075484
"Flat 9, 14 East Pilton Farm Crescent, Pilton, Edinburgh, EH5 2GH",-3.2253598,55.9724948
"/8, 2 Lady Stair's Close, Old Town, Edinburgh, EH1 2PA",-3.193535,55.9495267
"1 Crighton Place, Leith, Edinburgh, EH7 4NZ",-3.1783763,55.9626763
"101 Liberton Drive, Alnwickhill, Edinburgh, EH16 6TH",-3.1855038,55.907093
"102 East Claremont Street, Broughton, Edinburgh, EH7 4JZ",-3.1904802,55.9640004
"13 Marchmont Street, Marchmont, Edinburgh, EH9 1EL",-3.2004685,55.9385859
"141 Whitson Road, Stenhouse, Edinburgh, EH11 3BP",-3.2510787,55.9376308
"1f, 46 Inverleith Row, Inverleith, Edinburgh, EH3 5PY",-3.2077086,55.9695677
"1f1, 15 West Crosscauseway, Newington, Edinburgh, EH8 9JW",-3.1841718,55.9437786
"1f1, 3 Gayfield Place, Broughton, Edinburgh, EH7 4AB",-3.1840295,55.9590803
"1f2, 3 High Street, Old Town, Edinburgh, EH1 1SR",-3.1844577,55.9506655
"1f3, 15 Yeaman Place, Polwarth, Edinburgh, EH11 1BS",-3.2187274,55.9394302
"1f3, 5 Ritchie Place, Polwarth, Edinburgh, EH11 1DT",-3.2228919,55.9373967
"1f3, 60 St Mary's Street, Old Town, Edinburgh, EH1 1SX",-3.1832584,55.9494473
"20 Kirkgate, Currie, EH14 6AW",-3.3074776999999997,55.8938291
"26 Dublin Street Lane South, Broughton, Edinburgh, EH1 3PX",-3.1920296,55.9565592
"3 Gayfield Square, Broughton, Edinburgh, EH1 3NW",-3.1858558,55.9588641
"31 London Street, Broughton, Edinburgh, EH3 6LY",-3.1918075,55.959001
"3f2, 66 Marchmont Road, Marchmont, Edinburgh, EH9 1HS",-3.1948518,55.937295
"3f3, 85 Hanover Street, New Town, Edinburgh, EH2 1EE",-3.1973503,55.9541402
"4 Sunbury Street, New Town, Edinburgh, EH4 3BU",-3.2195503,55.9513582
"41 Glasgow Road, Gogar, Edinburgh, EH12 8HW",-3.2975437,55.9418506
"5 Union Street, Broughton, Edinburgh, EH1 3LT",-3.1856109,55.957812
"58 Coltbridge Avenue, Murrayfield, Edinburgh, EH12 6AH",-3.2354663,55.9465559
"8 Craigleith Hill Avenue, Craigleith, Edinburgh, EH4 2JA",-3.2306019,55.9607895
"80b Colinton Road, Edinburgh, EH14 1DD",-3.2336506,55.9260894
"98 Dundas Street, New Town, Edinburgh, EH3 6RQ",-3.2004371,55.9589873
"Flat 1, 8 Hawkhill Close, Leith, Edinburgh, EH7 6FE",-3.1625189,55.9620753
"Flat 16, 15 Duncan Street, Newington, Edinburgh, EH9 1SR",-3.1783921,55.9350288
"Flat 18, 1 Allanfield Place, Hillside, Edinburgh, EH7 5AG",-3.1751058,55.9608684
"Flat 6, 18b Hopetoun Road, Queensferry, South Queensferry, EH30 9RA",-3.3998298,55.9908932
"Flat 6, 4 Wintermill Square, Bonnington, Edinburgh, EH6 5QP",-3.1871246,55.9715365
"Flat 7, 1 Dunbar's Close, Old Town, Edinburgh, EH8 8BW",-3.178777,55.9516783
"12 North Werber Park, Craigleith, Edinburgh, EH4 1TD",-3.2285719999999998,55.96721
"14 Belford Place, New Town, Edinburgh, EH4 3DH",-3.2272582,55.9496648
"15b Manor Place, New Town, Edinburgh, EH3 7DH",-3.2144711,55.9482802
"16b York Place, New Town, Edinburgh, EH1 3EP",-3.1916936,55.956184
"18 Mayfield Terrace, Newington, Edinburgh, EH9 1SA",-3.1718316,55.9347846
"1f, 23 Saxe-Coburg Place, Stockbridge, Edinburgh, EH3 5BP",-3.2089257,55.9608605
"1f1, 47 Thistle Street, New Town, Edinburgh, EH2 1DY",-3.1992476,55.954017
"20 St Leonard's Bank, St Leonards, Edinburgh, EH8 9SQ",-3.1757785,55.942613
"21 Moat Place, Slateford, Edinburgh, EH14 1PP",-3.2386861,55.9307776
"2f, 11 Eton Terrace, Stockbridge, Edinburgh, EH4 1QD",-3.2133531,55.9548497
"2f, 13 South Charlotte Street, New Town, Edinburgh, EH2 4AS",-3.2059533,55.9510917
"31 Portland Street, Newhaven, Edinburgh, EH6 4BB",-3.1821805,55.9775078
"3f1, 36 Grove Street, Fountainbridge, Edinburgh, EH3 8AZ",-3.2120875,55.9444129
"3f3, 46 Brunswick Street, Hillside, Edinburgh, EH7 5HY",-3.1804912,55.9594896
"47 Well Court, Dean, Edinburgh, EH4 3BE",-3.217774442857143,55.95207792857143
"4f1, 35 Ferry Road, Edinburgh, EH6 4AD",-3.1802506,55.9751042
"4f2, 7 Brighton Street, Old Town, Edinburgh, EH1 1HD",-3.1893286,55.9464102
"8 Ellen's Glen Road, Liberton, Edinburgh, EH17 7QP",-3.1495288,55.9107982
"8 Learmonth Crescent, Stockbridge, Edinburgh, EH4 1DE",-3.2229884,55.958159
"Flat 1, 3 Gentle's Entry, Old Town, Edinburgh, EH8 8PD",-3.1776862,55.9505559
"Flat 1, 71 Henderson Row, Stockbridge, Edinburgh, EH3 5DL",-3.2038746,55.9600681
"Flat 18, 51 Caledonian Crescent, Dalry, Edinburgh, EH11 2AT",-3.2196152,55.942166
"Flat 2, 12 Regent Terrace, Calton Hill, Edinburgh, EH7 5BN",-3.1768496,55.9546276
"Flat 2, 2 Electra Place, Portobello West, Edinburgh, EH15 1UF",-3.120947,55.95707
"Flat 3, 16 York Place, New Town, Edinburgh, EH1 3EP",-3.1917464,55.9561753
"Flat 3, 2 St David's Place, Fountainbridge, Edinburgh, EH3 8AQ",-3.211774,55.945486
"Flat 9, 86 Trinity Road, Trinity, Edinburgh, EH5 3JU",-3.2063956,55.9769068
"10 Lanark Road, Kingsknowe, Edinburgh, EH14 1TQ",-3.2469728,55.923912
"17 South Charlotte Street, New Town, Edinburgh, EH2 4AS",-3.2059799,55.9511402
"18 York Road, Trinity, Edinburgh, EH5 3EH",-3.2028144,55.9775158
"1f1, 13 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941206,55.949398
"1f1, 2 St Clair Place, Leith, Edinburgh, EH6 8JZ",-3.169516,55.964135
"3f2, 321 Easter Road, Leith, Edinburgh, EH6 8JG",-3.1700267,55.9664537
"3f3, 22 Haymarket Terrace, New Town, Edinburgh, EH12 5JZ",-3.2199316,55.9459806
"3f3, 6 Wolseley Terrace, Willowbrae, Edinburgh, EH8 7AB",-3.1496529,55.954845
"40 Spottiswoode Road, Marchmont, Edinburgh, EH9 1DB",-3.1979737,55.9363297
"4c Broughton Street Lane, Broughton, Edinburgh, EH1 3LY",-3.1867371,55.9575022
"Flat 3, 172 Great Junction Street, North Leith, Edinburgh, EH6 5LJ",-3.176713,55.9736903
"Flat 4, 6 Powderhall Brae, Warriston, Edinburgh, EH7 4GE",-3.1943225,55.9670873
"Flat 7, 8 High Riggs, Tollcross, Edinburgh, EH3 9BX",-3.2021017,55.945617
"10a Northumberland Street South East Lane, New Town, Edinburgh, EH3 6LP",-3.1976541,55.9566963
"2 Devon Gardens, Dalry, Edinburgh, EH12 5HA",-3.225395,55.944691399999996
"3f1, 194 Rose Street, New Town, Edinburgh, EH2 4AZ",-3.2048114,55.9514038
"3f1, 37 Gillespie Crescent, Bruntsfield, Edinburgh, EH10 4HX",-3.2072777,55.9398633
"45 Spottiswoode Road, Marchmont, Edinburgh, EH9 1DA",-3.1980558,55.9360723
"53 Wardie Road, Trinity, Edinburgh, EH5 3LL",-3.2129804,55.9747293
"54a India Street, New Town, Edinburgh, EH3 6HD",-3.2066408,55.9569906
"Bf, 16 Howard Place, Warriston, Edinburgh, EH3 5JZ",-3.2017995,55.9641879
"Flat 1, 84 Kingston Avenue, Inch, Edinburgh, EH16 5SW",-3.1509363,55.9192194
"Flat 12, 4 Thorntreeside, Leith, Edinburgh, EH6 8FF",-3.1679841,55.9661775
"Flat 14, 6 Hatters Lane, Warriston, Edinburgh, EH7 4GX",-3.192504,55.9659115
"Flat 2, 54b Annandale Street, Broughton, Edinburgh, EH7 4AZ",-3.1867576,55.961762
"Flat 3, 89 East London Street, Broughton, Edinburgh, EH7 4BQ",-3.1856697,55.9601949
"Flat 5, 5 Tytler Court, Abbeyhill, Edinburgh, EH8 8HJ",-3.1689356,55.9552495
"Flat 6, 54b Annandale Street, Broughton, Edinburgh, EH7 4AZ",-3.1867576,55.961762
"Flat 68, 89 Holyrood Road, Old Town, Edinburgh, EH8 8BA",-3.176175,55.9511112
"Flat 7, 11 Colonsay Close, Granton, Edinburgh, EH5 1BT",-3.2531109,55.976296
"10 India Street, New Town, Edinburgh, EH3 6EZ",-3.205642,55.9551102
"127 Lochend Gardens, Lochend, Edinburgh, EH7 6DF",-3.1566903,55.9603712
"26 Collins Place, Stockbridge, Edinburgh, EH3 5JD",-3.2094357000000002,55.9614444
"2f1, 7 Livingstone Place, Sciennes, Edinburgh, EH9 1PA",-3.1865756,55.9386031
"37 Dick Place, Grange, Edinburgh, EH9 2JA",-3.1889613,55.933461199999996
"3f1, 5 Dundas Street, New Town, Edinburgh, EH3 6QG",-3.1985147,55.9563142
"6 Station Road, Dalmeny, South Queensferry, EH30 9HY",-3.3956605,55.9880056
"Flat 11, 51 Cockburn Street, Old Town, Edinburgh, EH1 1BS",-3.1891981,55.950661
"Flat 17, 161 Slateford Road, Slateford, Edinburgh, EH14 1PB",-3.2370498,55.9310339
"Flat 2, 18 Calton Hill, Edinburgh, EH1 3BJ",-3.1858763,55.9543893
"Flat 5, 20 Old Tolbooth Wynd, Old Town, Edinburgh, EH8 8EQ",-3.1810831999999998,55.9522073
"Flat 7, 10 Blair Street, Old Town, Edinburgh, EH1 1QR",-3.1876026,55.9493955
"Flat 7, 23a Brunswick Road, Hillside, Edinburgh, EH7 5GY",-3.1759885,55.9602779
"Flat N, 2a Dean Path, Dean, Edinburgh, EH4 3BA",-3.216898,55.9525127
"Pf3, 24 Lorne Street, Leith, Edinburgh, EH6 8QP",-3.1730597,55.9661744
"1f, 2 Douglas Gardens, New Town, Edinburgh, EH4 3DA",-3.2201639,55.9505615
"38 Leadervale Road, Alnwickhill, Edinburgh, EH16 6PA",-3.1728298,55.914183
"3f2, 26 Dundas Street, New Town, Edinburgh, EH3 6JN",-3.1994607999999998,55.9571734
"4 Riddle's Court, Old Town, Edinburgh, EH1 2PQ",-3.1935474,55.9490419
"59 Durham Square, Durham, Edinburgh, EH15 1PP",-3.1226984,55.9452258
"Flat 3, 2 Handyside Place, Gorgie, Edinburgh, EH11 1ZH",-3.23643,55.9353514
"Flat 3, 3 Carmichael Place, Bonnington, Edinburgh, EH6 5PJ",-3.1861243,55.9691804
"Flat 4, 16 Carlton Terrace, Calton Hill, Edinburgh, EH7 5DD",-3.1744783,55.9566883
